"rating","fullContent"
1,"Es la peor experiencia en mi vida de viajero. No respetaron las pautas de la reserva, y las excusas que nos dieron no pudieron satisfacer en lo mas mínimo nuestro reclamo. No tienen estacionamiento, no dan los elementos de higiene, dan una sola toalla por habitación, pero luego de reclamarlas. El desayuno es deprimente. Las llaves de las puertas no funcionan muy bien. Una pareja que viajo' con nosotros tuvo que entrar a la habitación por una ventana. El personal es soberbio e ineficiente. No recomiendo para nada este alojamiento."
2,"Partiendo por lo bueno, básicamente el precio, la ubicación es un barrio residencial, alejado de atracciones, restaurantes y del centro, pero modicamente accesible...Por lo pésimo (no siquiera se podría hablar de malo) , que tal como señalaban comentarios anteriores, nos cambiaron sin mayor explicación de ubicación y de una reserva por habitación triple (única disponible y más cara) para dormir con comodidad al viajar con mi hija, a una más amplia con baño privado, jacuzzi y un camarote...el problema fue que nada funcionó, el camarote estaba casi desarmado, y sin frazadas por lo que debimos dormir en una cama doble al no recibir ni abrigo y no siquiera papel higiénico...ambos reiteradamente solicitados, debiendo bajar un piso para tratar de ducharnos en una especie de freidora/congeladora a la que llamaban ducha..el desayuno, nunca podría quitar el ayuno de ningún humano, la margarina puesta en un mini pocillo no alcanzaba a llenar ni la mitad del pan ofrecido...en varias ocasiones buscamos ayuda y no había nadie...!!! Que hablar de seguridad....! en fin...solo por el precio..."
2,"si bien no eran feas las instalaciones, no tuve buena experiencia, cuando llegue no había lugar donde llegue, me enviaron a otro , a la vuelta, donde no tenia wifi, ni toallas, ni baño privado nada de lo que había reservado.... y me cobraron lo mismo. No es feo el departamento, pero ojo!!! no pagues por servicios no prestados!!!!"
1,"No respetaron mi reserva varias veces confirmada a través de Booking.
INFÓRMATE, lee bien los comentarios negativos!!!! Aparentemente es una práctica cotidiana de quien administra este lugar además de otros dos con el mismo nombre.
Que tengas el lugar asegurado es una verdadera LOTERIA!!!"
1,"de las pocas veces que me ha fallado la Lonely planet, ya que lo recomendaban como un sitio bueno y barato. No lo es. Es bastante caro comparado con otros sitios similares y mejores y sobre todo el personal es sumamente antipático. Casi le tenías que pedir permiso para hacer una simple pregunta.... no mostraban interés por ayudar ni en hacer más agradable la estancia... El desayuno empezaba a las 7.30 h, llegué a 7.25 porque a las 8h salía mi tour y no me quiso atender!!!"
1,"Una atención TERRIBLE, la pasé horrible! una vista HERMOSA, una atención del terror!! Si hay agua caliente!! y un Pésimo wifi !! Es muy cómodo para salir a comer de inmediato, pero nos recibieron muy mal, fuimos mal atendidos. El desayuno es máximo hasta las 8.30, y los precios son altos para la atención que brinda la familia. Descortés"
1,"Debido a la mala comunicación entre el personal tuve un inconveniente muy grande donde perdí mi vuelo, y la única respuesta que obtuve fue la devolución de un monto mínimo de dinero, que no alcanzó a cubrir una cuarta parte de lo que tuve que gastar por el problema ocasionado. Muy informales e irresponsables en su modo de trabajar, no cumplen con las condiciones pactadas previamente en relación a reservas y servicios."
2,"Muy mala disposición de algunos miembros del personal. Imposible descansar, todo el tiempo gente corriendo por los pasillos. Me dio corriente la ducha eléctrica. No respetan el horario del check in, llegas y la habitación no está lista. "
1,"Tras reservar con booking.com, al llegar me dieron 3 precios diferentes que no cuadraban con el de mi reserva alegando diferentes tasas de cambio según si es la oficial o la de booking (yo pago lo que se me indica en la reserva, ni más ni menos). Finalmente insinuaron que debía estar agradecido porque la tarifa era inferior en booking que la que ofrecen normalmente, frente a esto les dije que quería cancelar, pues no tengo nada que agradecer a nadie y quiero pagar lo que reservé. He de decir a su favor que frente a mi solicitud procedieron a cancelar la reserva. Pero CUIDADO CON LO QUE OS QUIERAN COBRAR."
2,"Las duchas son frías, las camas blandas, en el bar no hay casi de nada, el servicio de lavandería muy lento, y el desayuno con pan duro y muy escaso. Teniendo en cuenta esto, el precio no compensa. Pero la decoración es genial y el ambiente muy tranquilo y acogedor."
1,"Sra, Propietaria Daniela que ni se la conoce porque varias veces se la busco para reclamar, primero hay y no hay gente en recepción y bar, segundo hay y no hay agua caliente en la ducha, un baño para 30 camas por lo menos, tercero no hay seguridad se puede sacar las mochilas, eso nos ocurrió que cuando volvimos no había nuestras mochilas en los casilleros por eso digo no hay seguridad en ese hostal apenas un recepcionista para controlar ese hostal que todavía cada vez cambian y cada recepcionista se tiran las pelotitas que nadie sabe nada,Sra. Propietaria no es ganar nomas, cobrar y cobrar debe poner atención, me imagino que no tiene personal o cambia cada vez porque usted no les paga roba a la gente que contrata por eso no tiene ni personal, y a los viajeros les roba cobrándoles por algo inseguro y con pésima atención. ESTE HOSTAL DEMUESTRA QUE REALMENTE ES UN País DE TERCER MUNDO DONDE SOLO PIENSAN SOLO EN GANAR Y GANAR EN SI ROBAR DE FRENTE, no aconsejo a nadie que se aloje porque no hay seguridad por ahorrar a uno le roban todo."
1,"llegamos a pirwa la paz motivados por la buena experiencia que tuvimos en en los pirwa de peru, esta muy mal situado queda junto a los prostíbulos de mala muerte de la paz a una cuadra del terminal, en una casa muy vieja que tan solo se mantiene en pie por gracia de Dios, muy sucio, húmedo , mal olor, excremento de perro en los cuartos, botellas debajo de las camas, artículos de aseo de anteriores huéspedes en los baños el desayuno lo peor café o te con un pan viejo y mas duro que una piedra de machupichu, no se puede dormir por que cuando alguien camina la madera del piso retumba por toda la casa si buscan algo parecido a una película de ultratumba visitenlo pero la verdad no se lo recomiendo a nadie ni a mi pero enemigo, que porquería de lugar,"
1,"Me ha pasado algo muy curioso en el hostel. Hice la reserva de una habitación privada porque venía viajando y necesitaba descansar cómodo, llegue como 1AM y me llevaron a “greenhouse B” muy cerca del hostel original, un lugar completamente distinto a las fotografías, tuve que escribir al hostel original porque estaba encerrado en el “greenhouse B” (parece que nadie trabaja ahí jajaja). Cuando deje la habitación se disculparon y ofrecieron disculpas, y me ofrecieron un descuento que al final nunca hubo. Y para finalizar, la mejor parte, el hombre greenhouse salió del hostel mientras esperaba el taxi para desearme mala suerte jajaja. Bueno, no soy rencoroso, el lugar parece que potencial solo trata mal a sus clientes."
2,"El fin de semana fuimos con unos amigos a almorzar al Hotel Oberland y para nuestra sorpresa los platos suizos no se asemejaban nada o lo que es un sabor suizo, mis amigos estaban muy decepcionados.
También pedimos el pescado Paiche y nos trajeron súper seco y sin sabor.
El buffet que te ofrecen para acompañar tu plato fuerte es mediocre, no tiene nada sabroso, probamos sus fideos suizos ""Spätzle "" y su ""Rösti"" y ambos sabían a mucha mantequilla.
Lo que podemos rescatar de ese restaurante es que la atención de la muchacha fue muy buena, por lo demás ha caído bastante de categoría Oberland. Esperemos que se reponga y cambie de chef ya que es un lugar muy bonito al aire libre y se podría disfrutar."
1,"La comida es muy buena, buena relación precio calidad, lo único malo a resaltar es el uso de la piscina y el sauna, pese a tener casilleros, muchos no tienen puertas y todos los demás no tienen seguro en las puertas, ya que se encuentran oxidados o no hay llaves, por lo cual no pude dejar mis pertenencias para hacer uso del sauna para no tener que lamentar pérdidas, por que muchas personas recorren las instalaciones, la piscina no cuenta con un sistema de filtrado constante del agua, pese a ser agua salada, el día que fui con mi esposa, se encontraban en la misma unos niños en ropa interior, que al parecer eran hijos de las personas que atienden ahí, gritaban todo el tiempo y molestaban a todos los presentes, una pareja de huéspedes franceses se molesto y también se retiró, espero que mejoren este servicio y poder volver alguna vez."
1,"Muchas veces fui a este hotel por convenciones y la comida siempre fue excelente, por eso decidí irme a pasar una noche y comprobé que no siempre todo es tan lindo, servicio pobre, limpieza mala, sauna seco te lo prenden a solicitud por lo tanto es frió, la piscina es techada y se calienta con el sol por lo que si esta nublado no ingreses ni por chiste."
2,"En el crudo invierno de La Paz, decidimos tener un fin de semana diferente en familia, así que fuimos con mi mi esposo, nuestra bebe de 7 meses y nuestro hijito de 5 años a este hotel, siendo que vivimos en la ciudad de La Paz , la idea era estar en hotel comer bien y disfrutar de la piscina y el sauna, gran decepción!!! nos pusimos todos el bañador y al llegar a la piscina era un tempano de hielo, el entusiasmo de mi hijo era tal que igual se medio en compañía de mi esposo, los dos salieron temblando, luego para calentarse se fueron al jacuzzi que igual estaba frió y en vez de salir agua caliente salia agua fría, el mismo no funcionaba, las toallas manchadas eran blancas con manchas amarillas. Cuando hicimos nuestro reclamo nos dijeron que los clientes de Suiza les gusta el agua fría, entonces si este hotel esta pensado solo para huéspedes suizos, deberían decirnos a la entrada, y nos íbamos a otro hotel con piscina atemperada y un jacuzzi que funcione, lo único bueno la comida, la atención y las habitaciones, recomendable para ir y no hacer nada a no ser que te guste el agua fría."
2,"Hotel Lago Azul, personal amable, excelente vista, las habitaciones limpias, falló el wifi y el televisor solo contaba con dos canales, sin embargo esa noche no lo necesitamos porque estábamos cansados, Copacabana vale la pena conocer, dos noches, tres días son suficientes, "
1,"En primer lugar antes de nada creo necesario indicar que las dos chicas que trabajan en la recepción son un encanto y nos ayudaron en todo lo que pudieron (de sus compañeros mejor olvidarse) y las vistas desde la habitación son muy bonitas (aunque imagino que más o menos igual que el resto de los hoteles de la zona). Ahora bien, conseguir agua caliente para ducharse es un milagro y cuando consigues algo parecido a agua templada sale un chorrito de nada. El Wifi un desastre se iba continuamente y cuando había, apenas funcionaba. Pero lo más inaudito fue que dejamos nuestras mochilas cuando dejamos la habitación en la típica salita donde todo el mundo deja sus maletas y cuando volvimos para cogerlas,antes de coger el bus a nuestro siguiente destino,alguien se había llevado por error una de nuestras mochilas porque en el hotel no tienen ningún control sobre quién se lleva cada mochila, un desastre! La verdad es que las chicas de la recepción movieron Roma con Santiago para localizar quien se la había llevado y resultó ser un tipo al que llamaban Don Jaime, que era un guía y había cogido las maletas, incluida nuestra mochila, al azar. Cuando vi al tal Don Jaime le llame de todo menos bonito y que hizo el tipo? Soltarme una sonrisa burlona, todo un sinvergüenza. Pero bueno, entre que íbamos con bastante antelación para coger el bus y que las chicas de Recepción nos buscaron un taxi, que pagó el hotel, conseguimos no perder el bus a nuestro siguiente destino... Vamos, no recomiendo en absoluto este hotel, pero si alguien va mucho cuidado con sus maletas."
2,"El hotel se encuentra ubicado frente al Lago Titicaca. Si bien las instalaciones están bien, una de las habitaciones que reservamos no contaba con calefacción. Lo peor de toda nuestra estadía allí fue la mala predisposición del personal para solucionarnos el problema, ya que nos toco una noche muy fría. No nos consiguieron ningún tipo de calefactor, a pesar de nuestros reiterados pedidos."
1,"La ubicación es buena porque se encuentra sobre la costanera, las habitaciones no tienen ningún tipo de calefacción, no contienen placard, la TV tiene una pantalla mínima, la ducha es eléctrica y para obtener agua caliente solamente hay que dejar correr un hilo de agua, si se abre por completo el agua sale tibia, casi fría. No te dan ni shampoo ni jabón. La atención de la recepción durante el turno tarde-noche es desastrosa, cero intención de resolver problemas y prestan poca atención cuando te dirigís hacia ellos. CERO RECOMENDABLE ESTE LUGAR"
2,"Si te gusta la aventura, poco equipaje y te adaptas a todo con actitud positiva... este es tu hotel. Pero nosotros..familia con 2 hijos, 4 maletas grandes, incómodos con el mal de altura...llegar a un hotel... 1. cuyo ingreso está a muchos escalones, y tus habitaciones también, no hay ascensor
2. donde el personal rehuye ayudarte para no subir hasta tu cuarto,
3. donde tu debes subir tus propias toallas, y maletas
4. donde debes pedir mas papel higienico porq es una habitacion para 3 y solo hay uno,
5. donde no hay telefono para comunicarte con recepcion
6. Con señal debil de wi fi
7. Donde les avisas q en las 2 habitaciones sale agua del inodoro y te dan un trapo para q tú mismo lo pongas en el piso
8. Donde en la noche pides agua hirviendo para tu bolsa de agua y ni siquiera te responden. Actitud muy hostil
9. Donde la cortina es tan delgada q traspasa el frío
10. Donde las frazadas son tan pesadas y llenas de polvo y las almohadas tan duras....
Este HOSTAL no es para tí"
1,"Mi experiencia con este lugar fue horrible.

Reservé una habitación matrimonial alrededor de 4 días antes vía mail e insistieron en cobrarme más de lo que ellos mismos publicitaban en su página web. Dado que era un lugar bien puntuado decidí aceptar el nuevo precio impuesto.

Una vez que llegamos al establecimiento, tomaron mis datos y los de mi pareja y nos acompañaron a una habitación con dos camas separadas. Habiendo hecho la reserva para una habitación matrimonial me acerqué a quien nos recibió y le indiqué que hubo un malentendido.

Lo primero que hizo fue dudar de mi palabra. Habiéndole mostrado los mails que había intercambiado con su compañero explicó que se debieron haber confundido por la gran cantidad de pedidos que recibían a diario y que la persona que había tramitado la reserva no se encontraba ese día así que no podía hacer nada.

Al insistirle con que había que solucionar el problema, él optó por ofrecernos la posibilidad de ir a una habitación matrimonial con baño privado mucho más cara de la que habíamos reservado, ya que las matrimoniales con baño compartido estaban todas ocupadas (cabe aclarar que el lugar parecía prácticamente vacío).

Al explicarle que no íbamos a pagar una habitación más cara siendo que el que había cometido el error era su compañero y que lo más justo era que, aunque sea por esa noche, nos cobrara lo mismo y nos dejara en la habitación matrimonial disponible, él respondió ""No hay forma de que eso pase porque tendría que salir de mi bolsillo y eso no va a pasar!"".

Una vez más pedimos que nos diera alguna otra solución, pero él lo único que hacía era decirnos que pagáramos más o nos adecuáramos a lo que nos había dado. Nos fuimos furiosos del lugar PARA NO VOLVER.

CONCLUSIÓN: la atención es pésima, el lugar es enorme, los baños no muy limpios, las habitaciones regulares. Para lo que cobran pueden encontrarse mejores cosas por la zona."
2,"Considero que la estancia podría haber sido mucho mejor. Desde que llegue la habitación que me dieron tenía todos los enchufes malos, la ducha estaba tapada por lo que el agua te llegaba a los tobillos siendo bastante asqueroso.
Respecto a los desayunos son una vergüenza. Te venden un ""desayuno continental"" y solo incluye un pan frío (que al pedir que lo calienten te dicen que el tostador esta malo), te ponen un postillo con una cucharadita de mermelada, y la misma cantidad de mantequilla. El jugo era siempre el mismo y muy malo. Por ultimo te dan café con leche, que no me la pude tomar. Junto a esto el horario del desayuno es de 7:30 a 9:30, y la ultima vez llegue 7 minutos tarde y no me quisieron dar nada.
A parte de todo esto se siente una relación de total desconfianza a los huéspedes, a quienes no intentan ayudar en nada. En un minuto pedí agua hervida y me dijeron que no, que las llaves no las tenían ellos,,,,, siempre excusas que no benéficas al cliente ni buscan una mejor acogida y bienestar. El aseo de los baños es deficiente, creo que tienen mucho que cambiar. Lamentablemente leí en el cuaderno de reclamos y sugerencias que tienen y les hacían los mismos comentarios 1 año atrás y no se tomaron en cuenta. El lugar es bonito y acogedor, sin embargo no volvería a este lugar."
2,"Hotel incomodo, muy frío sin ninguna comodidad. Fue una larga noche...sin poder dormir por el frío y la falta de calefacción. Solo vi una estufa al lado del conserje.
Cero aporte del personal del hotel en otorgar solución. La vista desde la habitación muy bonita. No existió empatía por parte del personal para comprender que éramos clientes y necesitamos una solución. Fue un error haberlo seleccionado por apuro."
2,"Es uno de los peores hoteles en los que he estado. No tiene ascensor y tenéis que subir hasta un cuarto piso con tus valijas. No es para nada pintoresco. Wifi solo en el lobby del hotel y muy mala conexión. Lo único lindo es la vista del lago."
1,"Era la única opción que nos quedo libre en Copacabana un 06/08/2016 día de la independencia.
El precio de $75 desorbitado para lo que se ofrece, no merece en absoluto la pena pagar este alto peaje.

Consideraciones:
- Hotel viejo que requiere de renovación.
- personal encargado muy muy poco servicial, es una señora que se pasaba el rato hablando con EEUU más que atendiendo a los viajeros.
- hotel poco cuidado y muy antiguo -- es un Cash Cow para el propietario.
- el wifi es desastroso no funcionaba en ningún lugar

Una pena que en un entorno magnífico frente a la playa este tan mal explotado.

Ok a un precio de $30 / día en caso contrario recomiendo infinitamente dormir en Isla del Sol (zona menos poblada y con verdaderas oportunidades)"
2,"Tiene una muy buena vista al lago Titicaca.
La atención en recepción es mala, como ya escribieron te entregan la llave un par de toallas y nadie te acompaña a la habitación. Hay cuatro pisos, no hay ascensor y para colmo a partir del tercer piso no había luz en la escalera.
Hubo mucho olor a cloaca en el baño"
2,"Fuimos a comer al Restaurante del hotel, la comida no era algo de otro mundo pero tampoco era totalmente mala, la atención es malísima, los mozos son unos flojos y hacen que el jalador los ayude. hay que repetirles muchas veces los pedidos ya que no tienen una buena organización. frente a comensales veganos y vegetarianos, no se saben manejar, no saben como esta hecha la elaboración de los platos."
1,"Les recomiendo no comer en ese lugar. La comida es mala tardan por lo menos 1 hora debido a que tienen la política que consumas bebidas en ese transcurso.
Las sillas de troncos de arboles son incómodas y poco funcionales.
Ni que decir de la atención... lo hacen haciendo un favor"
1,"Después de haber tenido un largo viaje, queríamos una buena comida y parecía ser el lugar adecuado!!! Gran error!! Entramos y estuvimos esperando el menú por 20 minutos hasta que nos acercamos al administrador y con mucha descortesía y con pocos ánimos de responder a las consultas dijo que ya enviaba un mesero, depues de otros 20 minutos nos tomaron la orden y dijeron que la comida de tardaba 20 minutos más lo cual accedimos! Pero oh sorpresa habían transcurrido 1 hora y no llegaba!! Le preguntamos al personal sobre nuestra orden y me respondieron que ellos no me habían atendido y que no le interrumpa!!! Ahí nos dinos cuenta de que este lugar estaba administrado por un equipo ineficiente y sin la más mínima idea de lo que es atención al cliente! Para rematar después de 90 minutos llego mi Pollo al vino y estaba crudo, lo cual hizo que toda el hambre desaparezca!! El plato quedo ahí y definitivamente no recomiendo visitar este lugar tan mediocre!!"
1,"Llegamos al Hotel, con la habitación reservada, arreglado el pago con tarjeta. La señorita de recepción, nos atendió sin la menor amabilidad; al preguntarle si podíamos ver la habitación, nos dijo secamente ""igual, es la única que hay, si no les gusta...."" al decirle que íbamos a abonar con tarjeta, de acuerdo a lo convenido, nos dijo simplemente ""no. tarjeta no puedo recibirles"" Le dijimos que entonces nos retirábamos, y se encogió de hombros... ni nos saludó al irnos. Un espanto. Para no volver nunca más, por supuesto."
2,"Conocí el Hotel cuando lo estrenaron hace unos años y estaba bien. Pero lamentablemente, el personal de limpieza nunca hacía bien su trabajo. Las habitaciones siempre estaban sucias, luego de que supuestamente limpiaban, se olvidaban de dejar toallas limpias, pero siempre se llevaban las sucias y de la limpieza del baño mejor ni hablemos. Directamente no creo que entrasen allí.
Si ven deben llevar su Shampú y Crema de Enjuague porque no los hay en el Hotel. También lleven su propio sistema de calefacción porque las estufas (si es que las hay) siempre están rotas, o al menos eso dice su recepcionista Ingrid.
Y no esperen tampoco buena atención del personal. No hablan ni saludan en ningún momento. Es muy difícil sacarles una palabra. Una pena porque la verdad la estructura del Hotel es muy buena y su vista al lago Titicaca inmejorable. Pero es lo único bueno. No lo recomiendo en absoluto!"
2,"Desayuné con mi familia un servicio deficiente trajeron los platos fríos y a cuentagotas, la carne parecía suela y el sabor poco agradable. No lo recomiendo. Lo único apreciable era el café aún cuando también estaba frío. Me parece puede mejorar. "
2,"Cuarto amplio con balcón,en la orilla del lago.
Atención del personal floja. WiFi muy lento.
Desayuno de baja calidad,que empieza con atraso.
Iluminación deficiente en la habitación y en el baño.
salida2 a las 10:30h. No volvería."
1,"pague por una hab doble con baño privado y no andaba el agua caliente. 1 hora reclamando hasta que nos dijeron que nos bañemos en las duchas compartidas y nos devolverían el dinero de la diferencia.
cuando fuimos a pedir el dinero no nos lo querían dar. el dueño nos trato mal, nos hablo pésimo diciendo ""lo lamento, esa es mi solución"" y nos amenazo con llamar a la policía si no nos íbamos. cuando le dijimos que llame a la policía así hacíamos la denuncia, nos devolvió el dinero sin chistar. todo esto por 20 bolivianos miserables pero que nos correspondía (la diferencia entre hab con baño privado y baño compartido).

horrible experiencia, no lo recomiendo para nada!! ademas el agua de las compartidas también estaba fría, un desastre.

wifi no llegaba a la habitación, era un parto entrar a internet.

lo único que safa es el desayuno y los pibes que atienden

AL DUEÑO DEL HOSTAL: SOS UN MALEDUCADO Y UN ESTAFADOR, NOS DIJISTE UNA COSA Y AL DÍA SIGUIENTE OTRA, ADEMAS DE HABLARNOS MAL Y TOMARNOS EL PELO. ESTAFADOR, RATA Y SOBERBIO!!!!"
1,"Malas instalaciones, mal servicio, comidas excesivas y nada como las fotografías que tienen publicadas, tuvimos que salir a cenar y almorzar a otros restaurantes más típicos en las cercanías.
Esperamos que a la fecha hayan podido mejorar "
1,"Estuve en el hotel por recomendación de un amigo, este mes de Octubre.
La sorpresa fue que debido a la baja ocupación del hotel ene stas fechas, la mayoría de servicios no estaban disponibles... ""Es que no tenemos huéspedes en el hotel"" ¡¡¡¡¡
Y entonces que soy yo???
un Holograma...¡¡¡
A la hora de pagar la factura, si se me consideró un huésped.
Lamentable"
1,"Lo único lindo del hotel es la entrada, piezas poco limpias, no tienen servicio de limpieza en las habitaciones, Internet muy lento, ducha caliente mala, sin comentarios...

A dos pasos hay hoteles y hosteles muchos más baratos, preferimos este por la entrada pero nos equivocamos. "
2,"La verdad por ser epoca de peregrinación a Copacabana no esperabamos conseguir Hotel, pero si lo conseguimos en este Hotel que lo describimos asi:

HABITACIONES
Bastante grandes, techos muy altos y ventanas grandes, que unido al hecho de que no tienen calefaccion enfrian mucho más la noche. La ducha era electrica tipo OVNI y luego de luchar por casi 15 minutos salio un chorrito muy debil con agua demasiado caliente que no se podia enfriar soltando el Agua fria porque ahi si la cosa dejaba de funcionar.
Falta un tacho de basura en la habitación para dejar desperdicios.

RESTAURANTE y LOBBY
Desayuno tipo Americano de 7 a 8:30 solamente, con lo suficiente para el dia. Wifi solo en la recepción y de 8 a 9:30 a.m."
2,"Es un muy malo tres estrellas, aparentemente está a tres o cuatro cuadras del mercado de las brujas y de lugares turísticos importantes, pero a pesar de estar cerca el lugar donde está el hotel es feo, principalmente de noche, habitaciones sin aire ni calefacción, con televisión de pantalla plana, pero tan chico que la pantalla de mi computadora es más grande, el desayuno es muy malo, y No respetaron el precio Genius, todo mal. "
1,"Hace tiempo no recuerdo haber estado en un hotel tan pésimo como este.
El precio es superior a la media de los hoteles de La Paz, aunque por el aspecto del hotel, parece que merece el precio que se va a pagar. Nada más lejos de la realidad.
La WIFI funciona en la recepción y en los pasillos de las plantas, se pierde en las habitaciones. Al no contar con calefacción uno se puede congelar literalmente.
El agua es templada y dura poco tiempo y además tiene poca por decir ninguna presión al cabo de llevar un rato en la ducha.
Por último el desayuno es continental y no son puntuales con el horario. Tuvimos que esperar a que preparasen todo, a la hora que se supone que empezaban. El lugar estaba congelado.
Cuando comentamos todo esto en recepción, los empleados fueron amables, pero la dirección no dio la cara, y cuando insistimos en hablar con un encargado para reclamar nos recibió de malos modos incluso amenazando con llamar a la policía.
En fin, un espectáculo lamentable.
Lástima no haber conocido antes el Incas room, un hotel muchísimo más barato, con calefacción, más céntrico, WIFI que funciona mejor, ducha de agua caliente no, hirviendo y con presión en condiciones, así como un personal amable.
El golden Palace tiene tres estrellas que como siga así se le irán cayendo poco a poco.....
Sólo se lo recomiendo a mi peor enemigo, al resto os recomiendo el Incas room."
2,"Me aloje en este hotel buscando un lugar cómodo ya que viajaba sola con mis dos hijos adolescentes y uno de ellos estaba enfermo .Primero me dijeron que tenían TARJETA VISA y fue mentira , al momento de pagar me dijeron que no operaban con tarjeta se de crédito----luego durante los dos días que me aloje no hubo agua caliente ....si bien se debía a temas técnicos nunca aceptaron el problema y me prometían el agua caliente que nunca llego , con un chico enfermo esto fue muy negativo ! Luego de semejante estadía debí pelear por un reconocimiento que a esa altura era lo mínimo que la empresa podía ofrecer ! pésima atención y respuesta ante el conflicto ! no lo recomiendo ( ademas no me entregaron factura ! a pesar de haberla pedido )"
1,"El día 22 de Marzo del 2017, teníamos una reserva para 4 personas, en una habitación cuádruple con baño privado. Tres días antes de llegar a la isla nos ponemos en contacto con el representante del Hostel, el cual confirma la reserva y nos envía las coordenadas para encontrarlo. Para empezar nos dice que el Hostel se ubica en la parte norte de la isla, lo cual al tomar la lancha y consultar con los lugareños nos informan que esta en la parte Sur, que el representante nos había informado mal. Cuando llegamos al hostel, luego de 1 hora de intensa subida, ya que el hostel se encuentra en la cima, la persona que nos recibe nos informa que no habían respetado nuestra reserva porque llegaron pasajeros que se iban a quedarse 5 días, y como nosotras solo reservamos 1 noche, ellos llegaron primero y les dieron prioridad. Al refutarles, que teníamos una reserva, la excusa cambio y mutó a ser que la habitación no estaba terminada de construir, al refutarle que nos habían enviado las fotos, la excusa cambio a que no les habían entregado los colchones.
En ningún momento se hicieron cargo del error y mucho menos intentaron solucionarlo. Solicitamos pasar al baño y nos lo negaron. Todo el tiempo nos cerraban la puerta de la recepción, para que no se escuche la discusión y nos pedían que nos retiráramos, porque ellos no iban a solucionar la situación. Cuestión que acabamos de tardecita en la cima de la isla, con cansancio y nuestras mochilas, sin tener donde pasar la noche.
No lo recomiendo para nada, son muy irrespetuosos y hostiles. Si esto sucedió en temporada baja, no quiero imaginarme lo que puede ocurrir en temporada alta!"
1,"Nos cancelaron la reserva que habíamos hecho con una semana de anticipación sin comunicárnoslo. Cuando llegue al lugar luego de viajar mas de 24hs en bus la respuesta del encargado fue "" no tengo mas lugar, se lo di a otro cliente. Estas cosas pasan MAMITA"". Poca responsabilidad y profesionalismo frente al cliente."
1,"Al ser una casa adaptada, no es cómodo. Te cobran más de lo acordado en Booking. No tenían llaves de los cuartos.
Los cuartos son cómodos, pero el personal está moviéndose y charlando desde temprano por la mañana.

No es una buena experiencia. "
1,"Soy peruana y me agrada utilizar páginas como trivago o booking para reservar habitaciones, pues en muchos años no he tenido inconveniente alguno. El día 20 de abril de 2017 reservé la habitación suite en este hospedaje a $23 la noche, dado a la calificación y comentarios. Llegamos el día 21 de abril (mi esposo y yo) a La Paz, luego de un viaje cansadísimo, al llegar al hospedaje nos percatamos de una actitud extraña de la recepcionista, quien entró a conversar con su supervisora por unos 14 minutos y cuando salió me indica que unas horas antes una señorita Mónica Mariella de Perú (es decir, con mi mismo nombre y país de residencia) tomó la habitación y que esta coincidencia ya les había pasado antes, pero que es culpa de Booking. Ante esta burla de respuesta, manifesté mi absoluto malestar, haciéndole recordar que al registrarme en la página web consigné datos personales como mi Pasaporte, aunado a que me preguntaron mi hora de llegada y vuelo mediante correo electrónico directo con el hospedaje, para nuestra desgracia la Señora no sabía aclarar nada, recomendándonos buscar otro hospedaje. Pese a la estupidez que nos decían, insistimos, ofreciéndonos un hospedaje por 3 dólares menos que era un hueco impresentable, ante esta situación mi esposo decidió ir a buscar otro hospedaje y les pedí me permitieran esperar adentro, donde fui testigo que le sucedió exactamente lo mismo a dos parejas más, evidenciando el modo de operar de este hospedaje.
Para todos los turistas, les sugiero NO CREAN EN ESTE HOSPEDAJE, son unos irresponsables, exponiéndonos a que nos pase cualquier cosa en una ciudad que no conocen, los que tengan quejas preséntenlas, no merecen encontrarse en las web respetables.

Plus: Cuando comentamos en la zona lo que nos había sucedido, nos deslizaron que la Casa Skyways B&B tiene costumbre de rechazar a los turistas latinos, prefiriendo solo europeos o ""gringos"", no quise comenzar mi comentario con el racismo que al parecer adopta este hospedaje para no desacreditar lo que objetivamente nos sucedió y que nos causó un profundo malestar y pérdida de tiempo"
1,"Fui con mi esposo , habíamos hecho una reserva en Booking con fotos de habitaciones bonitas y bastante aceptable ... sin embargo cuando llegamos nos enviaron al hospedaje del frente a una habitación vieja, con un baño que no tenía ni cortina y una ducha eléctrica, realmente feo. Reclamamos con el conserje quien nos dijo que no esperemos algo cómodo por 30 dólares !! Encima todo un malcriado el chico, al final el gerente quien parecía arabe , trató de darnos otra habitación con baño compartido pero no era lo que queríamos y nos dijo que justo la habitación que habíamos separado no tenía Foto era la H 4 y que conveniente !!! Muy mala experiencia, tengan cuidado !!"
1,"Uno de los peores hostales en los que hemos estado nunca por ese precio. La información acerca de los servicios del hotel y las habitaciones que dan en las páginas de reserva no es correcta. Reservamos una habitación y no tenía nada de lo que se suponía que tenía.
La cocina de uso común estaba muy sucia, y con pocas cosas para cocinar. Con esa escasez de limpieza se le quitaban a uno las ganas de comer allí.
Cuando llegamos, el baño no estaba limpio, había restos de los anteriores clientes. El agua caliente del lavabo daba calambre.
El desayuno era muy básico. De hecho el primer día nos pusieron parte del desayuno que habían dejado los anteriores clientes.
Está en una calle oscura, que no conoce ningún taxista. No hay ningún cartel en la puerta.
No es una buena zona para alojarse si se van a hacer excursiones por los alrededores ya que las agencias no recogen en esta zona y hay que ir temprano al centro en taxi."
